3224,Thu Jan 05 01:16:18 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,"Belo Horizonte, Minas Gerais",Christopher Mendonça,cbmendonca,59,Negativo
3225,Thu Jan 05 01:38:59 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,Petrolina-PE,Pr. Emanuel Alirio,aliriopetrolina,59,Negativo
3226,Thu Jan 05 01:50:31 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,"Belo Horizonte, Triângulo- MG ",Adriana Soares,adrianasoaresbh,59,Negativo
3227,Thu Jan 05 08:28:54 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,RJ,Edith Castelani,edithcastelani,59,Negativo
3228,Thu Jan 05 10:24:53 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,"Rio de Janeiro, Brasil",Leo,leocaputomoura,59,Negativo
3229,Thu Jan 05 10:57:56 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,Eriqson Sampaio,eriqsonsampaio,59,Negativo
3230,Thu Jan 05 23:05:55 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,junior silva,ADjuniorsilva,59,Negativo
3231,Wed Jan 04 17:59:25 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,Henrique,lion00134,59,Negativo
3232,Wed Jan 04 18:08:28 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,Miro Saraiva,mirobiroalmir,59,Negativo
3233,Wed Jan 04 18:31:51 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,Sorocaba\São Paulo\Brazil,Rosano Ribeiro Leite,RosanoLeite,59,Negativo
3234,Wed Jan 04 18:34:41 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,Flavio?,flaviodpe,59,Negativo
3235,Wed Jan 04 21:30:29 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,Timbaúba-PE,Enivaldo B. Gomes,EnigomesB,59,Negativo
3236,Wed Jan 04 21:33:27 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,GustavoLuisACardodo,glacardoso8,59,Negativo
3237,Wed Jan 04 21:41:17 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,franciscosousa,quitodelima,59,Negativo
3238,Wed Jan 04 22:08:40 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,Rio de Janeiro,Lourdes Duarte,Mluduart,59,Negativo
3239,Thu Jan 05 00:08:26 +0000 2017,"RT @evalmor: @o_antagonista presidente do Senado esnoba justiça, governador Minas passa mão em contas judiciais. A democracia dos heróis co…",,,,Jose Motter,motter_ja,5,Negativo
3240,Thu Jan 05 03:55:14 +0000 2017,"RT @evalmor: @o_antagonista presidente do Senado esnoba justiça, governador Minas passa mão em contas judiciais. A democracia dos heróis co…",,,,sebastião d. maracci,MaracciD,5,Negativo
3241,Thu Jan 05 16:15:19 +0000 2017,"RT @evalmor: @o_antagonista presidente do Senado esnoba justiça, governador Minas passa mão em contas judiciais. A democracia dos heróis co…",,,,Aurea Lemos,2d4a784689ea452,5,Negativo
3242,Wed Jan 04 23:36:27 +0000 2017,"RT @evalmor: @o_antagonista presidente do Senado esnoba justiça, governador Minas passa mão em contas judiciais. A democracia dos heróis co…",,,"São Paulo, Brasil",rosa maria ferreira,rosamariaferr10,5,Negativo
3243,Wed Jan 04 23:38:55 +0000 2017,"RT @evalmor: @o_antagonista presidente do Senado esnoba justiça, governador Minas passa mão em contas judiciais. A democracia dos heróis co…",,,BARRADOJACUIPE  BA,#CORRUPTOFOBICO,aeciofaraujo,5,Negativo
3244,Thu Jan 05 00:37:48 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Salvador - BA,Maurício Raso,mauricioraso,38,Negativo
3245,Thu Jan 05 02:20:39 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,Afonso Fonseca,Afonsofonseca14,38,Negativo
3246,Thu Jan 05 03:22:51 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Brasil,Z-dog,alex0supertramp,38,Negativo
3247,Thu Jan 05 03:52:48 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,Arlen Oliveira Marin,ArlenOliveiraM2,38,Negativo
3248,Thu Jan 05 11:37:23 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,São Paulo,IRIS MELINA,IRIS_MELINA,38,Negativo
3249,Thu Jan 05 12:48:07 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Campinas-SP,msmauriciosantos,msmauriciosanto,38,Negativo
3250,Wed Jan 04 18:45:30 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Belo Horizonte / MG,Marcus Paulo Fagunde,FagundeMarcus,38,Negativo
3251,Wed Jan 04 18:45:32 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,José Luiz,jldiniz1,38,Negativo
3252,Wed Jan 04 18:46:32 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,SÃO PAULO,Prof Mirisola??,jwmirisola,38,Negativo
3253,Wed Jan 04 18:48:25 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,shirlei vaz,shushirlei,38,Negativo
3254,Wed Jan 04 18:49:22 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Porto Alegre,João Scheibel,JoaoScheibel,38,Negativo
3255,Wed Jan 04 18:51:40 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,florzinhademaracuja1,sdiocesano,38,Negativo
3256,Wed Jan 04 19:07:07 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Por aí,Wesley,weslopes,38,Negativo
3257,Wed Jan 04 19:10:19 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Ipanema - RJ - Brasil,Ludmilla Milito,ludmillamilito,38,Negativo
3258,Wed Jan 04 19:11:08 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"Rio de Janeiro, Brasil",#NOTÍCIAS ???,___DENISE___EU_,38,Negativo
3259,Wed Jan 04 19:11:50 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"Sao Paulo, Brasil",Rosaura Nanini,RosauraNanini,38,Negativo
3260,Wed Jan 04 19:13:28 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"São Paulo, Brasil",Marconi Freitas,FreitasMarconi,38,Negativo
3261,Wed Jan 04 19:15:43 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,DaniAF,DanielaAF,38,Negativo
3262,Wed Jan 04 19:28:26 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"Sertãozinho, SP, Brasil ",Autrônica,autronica,38,Negativo
3263,Wed Jan 04 19:28:40 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Brazil,Davi2016a,davi2016a,38,Negativo
3264,Wed Jan 04 19:33:57 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Vitória/ES,Ary Moraes,AryMoraesX,38,Negativo
3265,Wed Jan 04 19:35:06 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"São Paulo, Brasil",Antônio Queiroz,SouMoroMPFPF,38,Negativo
3266,Wed Jan 04 19:43:19 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Rio de janeiro,@marcelofp40,marcelofp402,38,Negativo
3267,Wed Jan 04 19:52:16 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Brasil,Paty #100%Moro!,Paty_Meirelles,38,Negativo
3268,Wed Jan 04 20:20:07 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Bahia - Brasil,Fabiano R Costa,Fabianoguiga,38,Negativo
3269,Wed Jan 04 20:40:46 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"Belo Horizonte, Minas Gerais",Fabiano Vieira,fabianoacvieira,38,Negativo
3270,Wed Jan 04 20:47:29 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,CACIQUE,MMARCO1313,38,Negativo
3271,Wed Jan 04 21:08:39 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Aracatuba S.P,jav,VinhalAbraao,38,Negativo
3272,Wed Jan 04 21:09:42 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Brasil,Ary ANTI PT,Ary_AntiPT,38,Negativo
3273,Wed Jan 04 21:17:36 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,,SHEILA FARIA,sheilohka,38,Negativo
3274,Wed Jan 04 21:19:40 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"Curitiba, Brasil",Cleide,cleidekqueiroz,38,Negativo
3275,Wed Jan 04 21:27:06 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,RIO DE JANEIRO,MARIA ANA NEVES,MARIAANANEVES,38,Negativo
3276,Wed Jan 04 21:28:42 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Brasil Rio de Janeiro,zafedriano,maryzina,38,Negativo
3277,Wed Jan 04 21:30:53 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Escola de Engenharia de Lins,Kleber,CoradoCamara,38,Negativo
3278,Wed Jan 04 21:39:50 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Teresina-Piauí-Brasil ,Augusto Basilio,basilioaugusto,38,Negativo
3279,Wed Jan 04 21:55:25 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,"Cuiabá, Mato Grosso",Paulo Roberto Rocha,PauloRo49195361,38,Negativo
3280,Wed Jan 04 18:55:48 +0000 2017,"RT @exilado: Mas o povo lá curte helicóptero msm // Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.c…",,,"Brasília DF, Brasil",Ricardo Curi Garcia,RicardoPipo,2,Negativo
3281,Wed Jan 04 18:57:03 +0000 2017,"RT @exilado: Mas o povo lá curte helicóptero msm // Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.c…",,,Recife -PE - BR,Alberon Araujo,Mr_Araujo,2,Negativo
3282,Wed Jan 04 19:08:47 +0000 2017,"RT @Ezequiasns: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/5KGAz2gMto via @VEJA.com",,,Sao Paulo-SP // Maceio-AL,Rodolpho CRN:436782,rodolpho_1,8,Negativo
3283,Fri Jan 06 12:11:34 +0000 2017,RT @fabeoandreud: Reginaldo Lopes o político mais SALAFRÁRIO do estado de Minas Gerais. Nem o Pimentel é igual.,,,"Belo Horizonte, Brazil",lixo,alineafff,1,Negativo
3284,Mon Jan 09 20:35:50 +0000 2017,RT @FaleComWallace: #SUS SES-MG convoca coletiva para falar da situação da #FebreAmarela no estado @SaudeMG @GotasSalvadoras https://t.co/T…,,,Brasil ?,? Gotas Salvadoras ?,GotasSalvadoras,1,Neutro
3285,Mon Jan 09 21:57:28 +0000 2017,"RT @FamososClassic: Dani Parejo no levanta cabeza. Tras ser grabado en estado de embriaguez y en un bingo, hoy marró la oportunidad de afia…",,,Sevilla City - Tomelloso,Álvaro,Alvaro_MG_98,77,Neutro
3286,Fri Jan 06 14:25:09 +0000 2017,"RT @FamososClassic: James Rodríguez declaró tras su actuación contra el Sevilla que ""Todo el equipo ha estado bien y cuando eso sucede uno…",,,Sevilla City - Tomelloso,Álvaro,Alvaro_MG_98,21,Neutro
3287,Sun Jan 08 13:28:07 +0000 2017,"RT @FatosNacionais: Em 2003, o governador de MG Aécio Neves nomeia o pai para compor o conselho da Cemig, estatal do setor energético. http…",,,,Marieta Peixoto,MarietaPeixoto,673,Negativo
3288,Sun Jan 08 13:35:08 +0000 2017,"RT @FatosNacionais: Em 2010, Aécio usa R$ 14 milhões do Estado na construção de aeroporto nas terras de um tio, na cidade de Cláudio-MG. ht…",,,,Marieta Peixoto,MarietaPeixoto,802,Negativo
3289,Sun Jan 08 13:38:23 +0000 2017,"RT @FatosNacionais: Em 2010, Aécio usa R$ 14 milhões do Estado na construção de aeroporto nas terras de um tio, na cidade de Cláudio-MG. ht…",,,,amore impossibile,13_amoremio,802,Negativo
3290,Fri Jan 06 14:15:12 +0000 2017,"RT @fernando250164: ""Acordei com 33 caras em cima de mim"", diz garota de 16 anos vítima de estupro - Nacional - Estado de Minas https://t.c…",,,Ortigueira Parana.Brasil,Fernandes,fernando250164,1,Neutro
3291,Fri Jan 06 14:15:23 +0000 2017,RT @fernando250164: Dentista mata três colegas para vingar da concorrência em Santos - Nacional - Estado de Minas https://t.co/rcXqqNcXOf,,,Ortigueira Parana.Brasil,Fernandes,fernando250164,1,Neutro
3292,Thu Jan 05 18:16:55 +0000 2017,"RT @FillipeRinauro: ? (@ Açucena in Açucena, Estado de Minas Gerais) https://t.co/B5YcEmFDxw",,,"Curitiba, Brazil",Larissa Scariante,laryjohns,1,Neutro
3293,Fri Jan 06 16:23:24 +0000 2017,"RT @flaviofachel: Governador de MG, Fernando Pimentel, usa o helicóptero do Governo para transportar o filho em festa de reveillon. https:/…",,,"Vacaria, Brasil",Marcos_alme,Marcusalmell,153,Negativo
3294,Sat Jan 07 00:41:46 +0000 2017,"RT @flaviofachel: Governador de MG, Fernando Pimentel, usa o helicóptero do Governo para transportar o filho em festa de reveillon. https:/…",,,,Ricardo Alessandro,Kinho0823,153,Neutro
3295,Fri Jan 06 02:45:15 +0000 2017,"RT @flaviomuller: Governo PSDB / Temer quer impedir recuperação dos estados como RJ, MG e RS. Ordem é não permitir empréstimos.   https://t…",,,,morangocomchantylli.,morangocomchan,3,Neutro
3296,Thu Jan 05 23:47:13 +0000 2017,"RT @flaviomuller: Governo PSDB / Temer quer impedir recuperação dos estados como RJ, MG e RS. Ordem é não permitir empréstimos.   https://t…",,,Paraíba-Brasil,Maria Alice Eastwood,marialicefreit2,3,Negativo
3297,Sat Jan 07 14:00:37 +0000 2017,RT @florpimenta: Deputado Cabo Júlio é condenado e fica inelegível por 10 anos - Politica - Estado de Minas https://t.co/3GfAqvrFHS @Planal…,,,,QueroFALARtambém,ktrem10,1,Negativo
3298,Wed Jan 04 21:43:07 +0000 2017,"RT @fn7k: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais, usaram todo dinheiro dos depósitos judiciais https://t.co/Yl…",,,Guaratuba-litoral do Paraná,ELZA EDELY,ElzaEdely,4,Negativo
3299,Wed Jan 04 22:32:27 +0000 2017,"RT @fn7k: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais, usaram todo dinheiro dos depósitos judiciais https://t.co/Yl…",,,"Leopoldina, Brasil",Sérgio Siqueira C R,Sergioscreis1,4,Negativo
3300,Wed Jan 04 22:33:15 +0000 2017,"RT @fn7k: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais, usaram todo dinheiro dos depósitos judiciais https://t.co/Yl…",,,"Sou mineira, moro em São Paulo",#ApoioSergioMoro,FLORDELIRIO66,4,Negativo
3301,Wed Jan 04 22:43:20 +0000 2017,"RT @fn7k: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais, usaram todo dinheiro dos depósitos judiciais https://t.co/Yl…",,,,Rogéria Costa,missmarple2011,4,Negativo
3302,Thu Jan 05 01:27:41 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,"Belo Horizonte, Brasil",#ForçaUganda,lokos_dias,22,Negativo
3303,Thu Jan 05 01:27:58 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,Natal - Rio Grande do Norte,EDUARDO CARVALHO,edcar1811,22,Negativo
3304,Thu Jan 05 03:12:33 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,"Itu, São Paulo",Geraldo Saldanha,geraldo1963,22,Negativo
3305,Thu Jan 05 04:29:41 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,,Mariza moreno,Marizamoreno10,22,Negativo
3306,Thu Jan 05 07:07:59 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,,Roberto Gurgel,gurgel77,22,Negativo
3307,Thu Jan 05 09:05:03 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,rio de janeiro,Luiz Serpa,luiz_serpa,22,Negativo
3308,Thu Jan 05 09:07:49 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,,Evandro Sudério,IVYJUNEAU,22,Negativo
3309,Thu Jan 05 16:54:14 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,Rio de Janeiro - Brasil,Edgard Diaz de Abreu,DiazEdgard,22,Negativo
3310,Thu Jan 05 19:14:22 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,SÃO PAULO - SP - BRASIL,ClaudiaBorinDelValle,ClaudiaBorin,22,Negativo
3311,Thu Jan 05 19:52:58 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,Brasília-DF,Bernardo Vaz,BearPax,22,Negativo
3312,Wed Jan 04 21:57:33 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,Brasil Rio de Janeiro,zafedriano,maryzina,22,Negativo
3313,Wed Jan 04 21:58:13 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,sao paulo brasil,+RenovaçaoPolitica+,LuizEduardCNesi,22,Negativo
3314,Wed Jan 04 22:21:26 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,"Minas Gerais, Brasil",Otoni,OtoniMarcio,22,Negativo
